id,joke,label
1661,依麻目想取笑阿凡提，问他：阿凡提，撒旦的妻子叫什么来着？ 阿凡提稍思片刻，答道：是您亲自为他们主持的婚礼，您应该知道她的名字呀！,1
1662,小明因为说话不算数被驱逐出心算班。,1
1663,某高校院系调整圆满完成，各系无论大小纷纷挂牌“学院”。 总结大会上校长慷慨陈词：“从今以后，我们学校就没系了。”,1
1664,小鱼：叔叔，谢谢你昨天送我的礼物！ 叔叔：别客气，不算什么！ 小鱼：我也那样想，可是我妈还是要我来谢谢你！,1
1665,丈夫和妻子神情沮丧地站在家门前，邻居不解地问：“发生什么事情了？” “简直糟透了！我们汽车库的钥匙忘在房间里，房间的钥匙忘在汽车里，可汽车锁在车库里了。”,1
1666,不久，他开始思考上帝。“上帝？你真的在那儿吗？” 约翰尼大声说。,0
1667,如果缺席让心灵变得更好，有些人一定非常喜欢教会。,1
1668,任何十二个不能让自己免于出任陪审员的人都不是我的同龄人。,0
1669,我哪有空跟你玩儿啊，像我这样的大牌，今年档期早都排满了，我有好多好多电影、电视剧和广告要看啊！,1
1670,有些人不介意自己的事业有两个原因。没关系，没有生意。,0
1671,对变革有抵抗力的人无法抗拒变革。,0
1672,上中学的女儿和父母闹别扭，一整天不说话，母亲一怒之下说：“你有本事，我们这两个更年期管不了你这个青春期！”,1
1673,老伴70多岁了，一天，她也赶时髦，穿着外孙女给买的长筒皮靴遛弯。 外孙女说：“姥姥真带劲！早先穿的布鞋呢？” 姥姥说：“等着升值呢！”,1
1674,教授：今天化学赐予我们最出色的产品是什么？ 大学生：金发女郎。,1
1675,新员工说要把公司当成第二个家，我踏马花这么多钱是给你买房子的？,1
1676,家庭计划：将您的孩子隔开适当距离的艺术，以防止您陷入金融灾难。,1
1677,你知道除尘不是一种神奇的清洁溶剂。,0
1678,多希望自己也是跆拳道黑带，这样公交车上看见小偷就能见义勇为。 被猥琐男欺负也能摔他个半身不遂，跟男友吵架不爽了也可以揍他一顿。 可惜我只会第八套广播体操……,1
1679,是时候像蹦极跳了一样抓住你的篮板球。,1
1680,妻子：你这个人太不近人情了，每次看见漂亮的女子，就忘了自己已经结过婚了。 丈夫：恰恰相反！我每次看见漂亮的女人，心里最耿耿于怀的就是自己已经结了婚。,1
1681,在我出生之前，上帝选择了我是一件好事，因为他肯定不会事后。,1
1682,我的妻子说她喜欢我的公司...我拥有它是件好事。,1
1683,不要感到难过......不要感到沮丧......弗兰肯斯坦也很难看......,1
1684,老婆看我小侄子刚出生没多久的照片，大笑：“看，还露小小jj呢。” 结果我小侄子冷冷的甩给他两个字“流氓~！”,1
1685,A：你今天没课？ B：恩，主观没课～,1
1686,需要某人就像需要降落伞一样。如果他第一次不需要他，那么你很可能不再需要他了。,0
1687,学校标语：学校靠我扬名，我靠学校起步！ 昨晚大风，第二天再看标语：学校靠我扬名，我靠！,1
1688,您是否听说过有阅读障碍症患者的新网站？,0
1689,曾经有个女生说，假如我能请她吃顿桂圆食堂的热干面，就做我女朋友…… 我觉得她是想诈骗我2块5，就一直没同意……,1
1690,未知的笑话！得到舒适，这里有170多个！,0
1691,刚等公交车一个7.8岁的小萝莉跑过来问我:哥哥你为什么长得这么丑啊？ 你是不是火星派过来监视地球的啊? 我……,1
1692,有一年，我得了感冒发烧，去医院看病，因为烧了好多天，面容极其憔悴，大夫还没检查，第一句就问：“不吸毒吧？”,1
1693,让小侄子去帮买东西，答曰跑路费2块，给了他补上一句：跑快点。 答曰：再加2块， 问：为什么？ 答曰：特快和平邮能一个价吗？,1
1694,当猫离开时，扶手椅上的毛发较少。,1
1695,说出客气话，你会听到美妙的回音。,1
1696,如果修个三十公里高的烟囱，那地球就是根棒棒糖了。,1
1697,我不会被逮住嫁给一个年龄足够成为我妻子的女人。,1
1698,我跟他说过......你认为我们会找到他们吗？,0
1699,科长：你又迟到！ 女职员：我今天出门后有个男人紧紧跟着我。 科长：这为什么会让你迟到？ 女职员：那个人走得很慢，所以时间就拖长了……,1
1700,卡尔·马克思的母亲：如果卡尔不是写了很多关于资本的话，那么它已经做了很多......它会好得多。,0
1701,它在这里非常拥挤我必须到外面改变主意。,0
1702,妈妈：你要哪一只香蕉，维克多？ 维克多：我要那只最大的。 妈妈：维克多，你应该懂礼貌，要那只小的。 维克多：妈妈，难道懂礼貌就必须说谎吗？,1
1703,在学校，我从来不是班级小丑，但更多的是班级空中飞人......我一直被停职。,1
1704,婚姻就是两个人在物质上互相帮助，在精神上互相摧残。,1
1705,当一个男人的妻子学会了解他时，她就不再听他了。,1
1706,某些女生去拜佛的时候，一定要记得：不要化妆！万一灵验了，菩萨想保护你，恐怕也找不到你！,1
1707,粉红色，皱纹，挂在你的裤子上？你是格兰！,0
1708,女人想要男人，事业，金钱，孩子，朋友，奢侈，舒适，独立，自由，尊重，爱和三美元连裤袜，不会跑。,0
1709,医生对就医的老妇人说：你的身体弱，那要多吃铁质的东西。 老妇：我已经没有牙齿了，稍微硬一些的东西也吃不来，我不能接受你的劝告。,1
1710,对于那些努力工作和“几乎没有工作”类型的人来说，这里有一些东西让你的星期五更加美好！,0
1711,在没有围栏和边界的世界里，谁需要窗户和大门？,1
1712,其余同学笑得前仰后合。自认为这是我人生第一次结婚，场面很喜庆，哈~~~,1
1713,如果有足够的时间，一条温柔的溪流可以分裂一座山。,0
1714,找不到文件，我会加载一些东西*我认为很有趣。,0
1715,某日，邮差 Bryan 送包裹到一家医院门囗，叫道：挂号！ 护士小姐就问：叫什么名字？有没有来过？,1
1716,在医院一哥们药吊完了逐叫护士说：“护士我完了。” 护士姐姐微微一笑道：“不是你完了，是你药完了。”,1
1717,世界上最远的距离不是生与死，而是我隐身、你在线，你在线、我却隐身。,1
1718,一位妇女去警察局报告她的丈夫失踪了。 警察问：“如果我们找到他，你有什么话要我们转告？” 妇女答：“请转告他，就说我的母亲走了。”,1
1719,顾客：你们饭馆的米饭真不错，花样繁多。 服务员：不就一种吗？ 顾客：不，有生的，有熟的，有半生不熟的。,1
1720,一头猪对另一头猪说：别人都说我们是猪，咱们还是分手吧！,1
1721,一日，我想洗头就出去买洗头膏。来到一家商店是一个女售货员在。我说：给我一包舒蕾。 可是那女的说：是卫生巾吗？ 我顿时脸一红，说：什么？,1
1722,不要嫁给网球运动员 - 爱对他们没有任何意义。,0
1723,我把手表复印了。现在我有时间。,0
1724,结婚周年纪念日，妻子深情的对丈夫说：“亲爱的，谈谈你这一年来的感受吧。” 男人长叹一声，说道：“结婚有风险，办证要谨慎！”,1
1725,不要接受你的狗的钦佩作为你是美好的确凿证据。,0
1726,一天一苹果，医生远离我。但每天一个洋葱让每个人都远离。,1
1727,老板：如果给你一个机会做老板，你会怎么做？ 员工：马上把你开了。,1
1728,中招政治考试时，有一道题问：你打算如何成为雷锋式的好青年？ 小豪想了一会儿，在题的下面写到：把自己的名字改成“雷锋”。,1
1729,冬天，一位顾客走进饭店忘了关门，饭店里的一位顾客说：外面天气真冷，请你把门关上。 刚进饭店的顾客答道：你以为我把门关上，外面就不冷了吗？,1
1730,丈夫：今后由你来教育儿子。我管他，他根本不听。 妻子：别人都怕你，难道儿子不怕？ 丈夫：我属虎，他属牛，你忘了，’初生牛犊不怕虎’嘛！,1
1731,他惊奇地说：“我是活见鬼了，这灯就是打不开，我已经连续双击了好几次开关了。”弟兄们说：“我们才是真的活见鬼了呢！”,1
1732,法律就像香肠 - 最好不要看它们的制作。,1
1733,勇气并不总是咆哮。有时勇气是一天结束时的小声音......我明天再试一次。,0
1734,退休：太阳升起时你生命中的奇妙时刻，而你却没有。,0
1735,单位一同事，有个神奇的老丈人，六十多岁了竟然玩穿越火线和QQ炫舞！ 据每个月还花一百多买枪买装备！把烟戒了竟然！ 爱玩老头说防止老年痴呆！跟年轻人耍耍！！,1
1736,男人就像高跟鞋，一旦掌握了它，就很容易走路。,1
1737,儿子：老爸，你狠狠心，再给我五千块钱吧 父亲：儿子，你爸的心脏已经放了两个支架，再狠心恐怕命都没了,1
1738,千万不要和白痴争论; 旁观者无法区分。,1
1739,特工：没错。我们整天都在这里，我们正在挨饿。,1
1740,圣诞老人驾驶的麋鹿车在城外被交警查扣，理由是没有办理特种车进城许可证。,1
1741,当你出生时，你正在哭泣，你身边的每个人都在微笑。<br />过你的生活，这样当你死的时候，你在微笑，周围的每个人都在哭泣。,0
1742,小张给他的女友写了一张字条：“晚八时，公元前见面。” 不久，他收到了女友的回条：“我生活在公元20世纪，无法与古人见面。”,1
1743,职业高尔夫球手需要更长的时间来排队6英尺推杆，而不是丰田公司将生铁矿石变成卡罗拉。,0
1744,一个不了解历史的人就像一棵没有根的树。,1
1745,第一次上课，老师说把ｍｏｕｓｅ移至屏幕中。 结果……。 居然真看到有个人把ｍｏｕｓｅ贴著屏幕…缓缓移动著……。,1
1746,你的话，我连标点符号都不信。,1
1747,我喜欢用水填满我的浴缸，然后打开淋浴，表现得就像我在被击中的潜水艇一样。,1
1748,你认为美国邮件痛苦地缓慢和/或称之为蜗牛邮件。,1
1749,我开车限速。如果你不喜欢它，请打电话给警察！,1
1750,有一种爱叫做隐身对其可见，有一种恨叫做上线对其隐身。,1
1751,当有人不耐烦地说：“我一整天都没有”，我一直在想，怎么会这样？你怎么不一整天都没有？,0
1752,有人把报上登的一则新闻剪下来。那段新闻上讲，有个男子因为太太常常搜查他的口袋而离婚。 “你剪这段新闻干什么？”有人问他。 “放在口袋里。”他答道。,1
1753,永远不要害怕你的恐惧。因为当他们赶上你时，你会厌倦战斗。,1
1754,我们越不同意，我们至少有一个人是正确的机会就越多。,0
1755,世界上最遥远的距离，不是生与死的距离，而是考试前，别人都在复习，而我在预习。,1
1756,是不是我妈买的所有电子设 备使用说明书上肯定有这么一句： 遇到问题别着急，给您儿子打电话！,1
1757,昨天去婚姻介绍所登记征婚，阿姨让我填征婚要求。 思索良久后，提了两点：女的、活的。 阿姨瞄了一眼，冷冷地说：你年纪也不小了，要求怎么还那么苛刻！,1
